Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI
WP_000988027.1,3.2.1.22,,R145,Alpha-galactosidase,R02926,MRL,C00001; C05399,C00124; C00794,Km_C00124: 14.55188179; Km_C00794: 10.86484718; Km_C00001: 5.090140343; Km_C05399: 7.178169727,Kcat_F: 6.848955463999999; Kcat_R: 7.658983285,C05404;C00794;C02686;C00001;C01290;C00089;C06037;C00031;C01235;C01613;C00137;C05400;C00159;C04737;C06126;C05399;C05401;C00116;C05402;C03692;C00492;C00124,C02686_KI: 10.037124306125001;C05402_KI: 9.408344269;C03692_KI: 10.037124306125001;C00089_KI: 11.26636791;C01290_KI: 10.037124306125001;C05400_KI: 9.408344269;C01235_KI: 10.24762726;C00124_KI: 14.55188179;C00492_KI: 6.633991241;C00159_KI: 14.55188179;C04737_KI: 10.037124306125001;C00137_KI: 12.13025475;C00116_KI: 11.27495575;C00794_KI: 10.86484718;C00031_KI: 14.55188179;C01613_KI: 6.016309738;C05404_KI: 5.508523941;C05399_KI: 7.178169727;C06037_KI: 10.037124306125001;C00001_KI: 5.090140343;C05401_KI: 11.91046715;C06126_KI: 10.037124306125001
WP_000988027.1,3.2.1.22,,R146,Alpha-galactosidase,R03618,MRL,C00001; C04737,C00124; C01290,Km_C00124: 14.55188179; Km_C01290: 9.821011066499999; Km_C00001: 5.090140343; Km_C04737: 9.821011066499999,Kcat_F: 4.011620685; Kcat_R: 8.221061924,C05404;C00794;C02686;C00001;C01290;C00089;C06037;C00031;C01235;C01613;C00137;C05400;C00159;C04737;C06126;C05399;C05401;C00116;C05402;C03692;C00492;C00124,C02686_KI: 10.037124306125001;C05402_KI: 9.408344269;C03692_KI: 10.037124306125001;C00089_KI: 11.26636791;C01290_KI: 10.037124306125001;C05400_KI: 9.408344269;C01235_KI: 10.24762726;C00124_KI: 14.55188179;C00492_KI: 6.633991241;C00159_KI: 14.55188179;C04737_KI: 10.037124306125001;C00137_KI: 12.13025475;C00116_KI: 11.27495575;C00794_KI: 10.86484718;C00031_KI: 14.55188179;C01613_KI: 6.016309738;C05404_KI: 5.508523941;C05399_KI: 7.178169727;C06037_KI: 10.037124306125001;C00001_KI: 5.090140343;C05401_KI: 11.91046715;C06126_KI: 10.037124306125001
WP_000988027.1,3.2.1.22,,R147,Alpha-galactosidase,R03634,MRL,C00001; C01613,C00124; C00492,Km_C00124: 14.55188179; Km_C00492: 6.633991241; Km_C00001: 5.090140343; Km_C01613: 6.016309738,Kcat_F: 13.893817417500001; Kcat_R: 16.150420826999998,C05404;C00794;C02686;C00001;C01290;C00089;C06037;C00031;C01235;C01613;C00137;C05400;C00159;C04737;C06126;C05399;C05401;C00116;C05402;C03692;C00492;C00124,C02686_KI: 10.037124306125001;C05402_KI: 9.408344269;C03692_KI: 10.037124306125001;C00089_KI: 11.26636791;C01290_KI: 10.037124306125001;C05400_KI: 9.408344269;C01235_KI: 10.24762726;C00124_KI: 14.55188179;C00492_KI: 6.633991241;C00159_KI: 14.55188179;C04737_KI: 10.037124306125001;C00137_KI: 12.13025475;C00116_KI: 11.27495575;C00794_KI: 10.86484718;C00031_KI: 14.55188179;C01613_KI: 6.016309738;C05404_KI: 5.508523941;C05399_KI: 7.178169727;C06037_KI: 10.037124306125001;C00001_KI: 5.090140343;C05401_KI: 11.91046715;C06126_KI: 10.037124306125001
WP_000988027.1,3.2.1.22,,R148,Alpha-galactosidase,R04019,MRL,C00001; C06126,C00124; C02686,Km_C00124: 14.55188179; Km_C02686: 9.821011066499999; Km_C00001: 5.090140343; Km_C06126: 9.821011066499999,Kcat_F: 4.011620685; Kcat_R: 8.221061924,C05404;C00794;C02686;C00001;C01290;C00089;C06037;C00031;C01235;C01613;C00137;C05400;C00159;C04737;C06126;C05399;C05401;C00116;C05402;C03692;C00492;C00124,C02686_KI: 10.037124306125001;C05402_KI: 9.408344269;C03692_KI: 10.037124306125001;C00089_KI: 11.26636791;C01290_KI: 10.037124306125001;C05400_KI: 9.408344269;C01235_KI: 10.24762726;C00124_KI: 14.55188179;C00492_KI: 6.633991241;C00159_KI: 14.55188179;C04737_KI: 10.037124306125001;C00137_KI: 12.13025475;C00116_KI: 11.27495575;C00794_KI: 10.86484718;C00031_KI: 14.55188179;C01613_KI: 6.016309738;C05404_KI: 5.508523941;C05399_KI: 7.178169727;C06037_KI: 10.037124306125001;C00001_KI: 5.090140343;C05401_KI: 11.91046715;C06126_KI: 10.037124306125001
WP_000988027.1,3.2.1.22,,R149,Alpha-galactosidase,R04470,MRL,C00001; C06037,C00124; C03692,Km_C00124: 14.55188179; Km_C03692: 9.821011066499999; Km_C00001: 5.090140343; Km_C06037: 9.821011066499999,Kcat_F: 4.011620685; Kcat_R: 8.221061924,C05404;C00794;C02686;C00001;C01290;C00089;C06037;C00031;C01235;C01613;C00137;C05400;C00159;C04737;C06126;C05399;C05401;C00116;C05402;C03692;C00492;C00124,C02686_KI: 10.037124306125001;C05402_KI: 9.408344269;C03692_KI: 10.037124306125001;C00089_KI: 11.26636791;C01290_KI: 10.037124306125001;C05400_KI: 9.408344269;C01235_KI: 10.24762726;C00124_KI: 14.55188179;C00492_KI: 6.633991241;C00159_KI: 14.55188179;C04737_KI: 10.037124306125001;C00137_KI: 12.13025475;C00116_KI: 11.27495575;C00794_KI: 10.86484718;C00031_KI: 14.55188179;C01613_KI: 6.016309738;C05404_KI: 5.508523941;C05399_KI: 7.178169727;C06037_KI: 10.037124306125001;C00001_KI: 5.090140343;C05401_KI: 11.91046715;C06126_KI: 10.037124306125001
WP_000988027.1,3.2.1.22,,R150,Alpha-galactosidase,R05549,MRL,C00001; C05404,C00124; C05402,Km_C00124: 14.55188179; Km_C05402: 9.408344269; Km_C00001: 5.090140343; Km_C05404: 5.508523941,Kcat_F: 9.4051270175; Kcat_R: 10.348036867000001,C05404;C00794;C02686;C00001;C01290;C00089;C06037;C00031;C01235;C01613;C00137;C05400;C00159;C04737;C06126;C05399;C05401;C00116;C05402;C03692;C00492;C00124,C02686_KI: 10.037124306125001;C05402_KI: 9.408344269;C03692_KI: 10.037124306125001;C00089_KI: 11.26636791;C01290_KI: 10.037124306125001;C05400_KI: 9.408344269;C01235_KI: 10.24762726;C00124_KI: 14.55188179;C00492_KI: 6.633991241;C00159_KI: 14.55188179;C04737_KI: 10.037124306125001;C00137_KI: 12.13025475;C00116_KI: 11.27495575;C00794_KI: 10.86484718;C00031_KI: 14.55188179;C01613_KI: 6.016309738;C05404_KI: 5.508523941;C05399_KI: 7.178169727;C06037_KI: 10.037124306125001;C00001_KI: 5.090140343;C05401_KI: 11.91046715;C06126_KI: 10.037124306125001
WP_000416403.1,6.1.1.9,,R151,Valine-trna ligase,R03665,MRL,C00002; C00183; C01653,C00013; C00020; C02554,Km_C00013: 0.202436924; Km_C00020: 0.166665509; Km_C02554: 0.1329046838; Km_C00002: 0.198360145; Km_C00183: 0.096970841; Km_C01653: 9e-05,Kcat_F: 12.250992328; Kcat_R: 3.506267026,C00183;C00013;C01653;C00020;C02554;C00002,C00183_KI: 0.096970841;C01653_KI: 0.16610835475;C00002_KI: 0.198360145;C00020_KI: 0.166665509;C00013_KI: 0.202436924;C02554_KI: 0.16610835475
WP_001299507.1,1.1.1.205,,R152,Imp dehydrogenase,R01130,MRL,C00001; C00003; C00130,C00004; C00080; C00655,Km_C00004: 0.046484388; Km_C00080: 5.048990726; Km_C00655: 0.036233123; Km_C00001: 4.488901615; Km_C00003: 0.146938637; Km_C00130: 0.0366,Kcat_F: 6.308681582333333; Kcat_R: 4.813341095,C16618;C00001;C00655;C00130;C00003;C04646;C00004;C00080,C00001_KI: 4.488901615;C00655_KI: 0.036233123;C16618_KI: 1.4026414857142857;C04646_KI: 0.013398461;C00004_KI: 0.046484388;C00130_KI: 0.03754345;C00003_KI: 0.146938637;C00080_KI: 5.048990726
WP_001299507.1,1.1.1.205,,R153,Imp dehydrogenase,R08240,MRL,C00001; C00003; C04646,C00004; C00080; C16618,Km_C00004: 0.046484388; Km_C00080: 5.048990726; Km_C16618: 1.9489427653999996; Km_C00001: 4.488901615; Km_C00003: 0.146938637; Km_C04646: 0.013398461,Kcat_F: 3.0460149343333334; Kcat_R: 5.692930495,C16618;C00001;C00655;C00130;C00003;C04646;C00004;C00080,C00001_KI: 4.488901615;C00655_KI: 0.036233123;C16618_KI: 1.4026414857142857;C04646_KI: 0.013398461;C00004_KI: 0.046484388;C00130_KI: 0.03754345;C00003_KI: 0.146938637;C00080_KI: 5.048990726
WP_001127419.1,4.2.1.9,,R162,Dihydroxy-acid dehydratase,R01209,MRL,C04039,C00001; C00141,Km_C00001: 3.342954397; Km_C00141: 0.432823241; Km_C04039: 1.5,Kcat_F: 12.39697346; Kcat_R: 8.578950342,C00001;C04039;C04272;C00141;C00671;C06007,C04272_KI: 0.426905453;C06007_KI: 0.771898925;C00141_KI: 0.432823241;C00671_KI: 0.513797998;C04039_KI: 0.426905453;C00001_KI: 3.342954397
WP_001127419.1,4.2.1.9,,R163,Dihydroxy-acid dehydratase,R04441,MRL,C04272,C00001; C00141,Km_C00001: 3.342954397; Km_C00141: 0.432823241; Km_C04272: 0.426905453,Kcat_F: 12.39697346; Kcat_R: 8.578950342,C00001;C04039;C04272;C00141;C00671;C06007,C04272_KI: 0.426905453;C06007_KI: 0.771898925;C00141_KI: 0.432823241;C00671_KI: 0.513797998;C04039_KI: 0.426905453;C00001_KI: 3.342954397
WP_001127419.1,4.2.1.9,,R164,Dihydroxy-acid dehydratase,R05070,MRL,C06007,C00001; C00671,Km_C00001: 3.342954397; Km_C00671: 0.513797998; Km_C06007: 0.771898925,Kcat_F: 9.769987938; Kcat_R: 5.782628785,C00001;C04039;C04272;C00141;C00671;C06007,C04272_KI: 0.426905453;C06007_KI: 0.771898925;C00141_KI: 0.432823241;C00671_KI: 0.513797998;C04039_KI: 0.426905453;C00001_KI: 3.342954397
WP_001144202.1,6.1.1.3,,R165,Threonine-trna ligase,R03663,MRL,C00002; C00188; C01651,C00013; C00020; C02992,Km_C00013: 0.136936635; Km_C00020: 0.025268234; Km_C02992: 0.06833203299999999; Km_C00002: 0.046611827; Km_C00188: 0.132813469; Km_C01651: 3e-05,Kcat_F: 28.958055132222217; Kcat_R: 85.070744195,C00013;C01651;C00020;C00188;C02992;C00002,C00188_KI: 0.132813469;C02992_KI: 0.08540754125;C00013_KI: 0.136936635;C01651_KI: 0.08540754125;C00002_KI: 0.046611827;C00020_KI: 0.025268234
WP_001295247.1,4.1.99.1,,R167,Tryptophanase,R00673,MRL,C00001; C00078,C00014; C00022; C00463,Km_C00014: 14.70998764; Km_C00022: 10.0; Km_C00463: 0.019; Km_C00001: 10.89367962; Km_C00078: 0.338006228,Kcat_F: 1.612228325; Kcat_R: 2.7298971626666666,C00001;C00014;C00078;C00463;C00022,C00078_KI: 0.338006228;C00014_KI: 14.70998764;C00022_KI: 12.57760429;C00001_KI: 10.89367962;C00463_KI: 0.110456236
WP_000117881.1,6.1.1.22,,R168,Asparagine-trna ligase,R03648,MRL,C00002; C00152; C01637,C00013; C00020; C03402,Km_C00013: 0.10072536; Km_C00020: 0.038245004; Km_C03402: 0.06428387125000001; Km_C00002: 0.04164549; Km_C00152: 0.076519631; Km_C01637: 0.06428387125000001,Kcat_F: 2.3635754395; Kcat_R: 1.2751226974999998,C00013;C00020;C01637;C00152;C00002;C03402,C00020_KI: 0.038245004;C00152_KI: 0.076519631;C01637_KI: 0.06428387125;C00002_KI: 0.04164549;C03402_KI: 0.06428387125;C00013_KI: 0.10072536
WP_001107167.1,6.1.1.21,,R169,Histidine-trna ligase,R03655,MRL,C00002; C00135; C01643,C00013; C00020; C02988,Km_C00013: 0.137552559; Km_C00020: 0.03928145; Km_C02988: 0.08041546675; Km_C00002: 0.071193345; Km_C00135: 0.073634513; Km_C01643: 0.08041546675,Kcat_F: 1.8322134300000001; Kcat_R: 1.650474209,C00013;C00020;C01643;C02988;C00002;C00135,C01643_KI: 0.08041546675;C00002_KI: 0.071193345;C02988_KI: 0.08041546675;C00020_KI: 0.03928145;C00135_KI: 0.073634513;C00013_KI: 0.137552559
WP_001300978.1,6.1.1.10,,R170,Methionine-trna ligase,R03659,MRL,C00002; C00073; C01647,C00013; C00020; C02430,Km_C00013: 0.179405659; Km_C00020: 0.049729425; Km_C02430: 10.093594786199999; Km_C00002: 0.085898831; Km_C00073: 0.147100016; Km_C01647: 50.00584,Kcat_F: 7.6416249; Kcat_R: 4.5975401445,C00013;C00020;C00073;C02430;C01647;C05335;C00002;C05336,C00013_KI: 0.179405659;C05335_KI: 0.27050522;C05336_KI: 0.1465278302;C00073_KI: 0.147100016;C01647_KI: 0.1465278302;C00020_KI: 0.049729425;C00002_KI: 0.085898831;C02430_KI: 0.1465278302
WP_001300978.1,6.1.1.10,,R171,Methionine-trna ligase,R04773,MRL,C00002; C01647; C05335,C00013; C00020; C05336,Km_C00013: 0.179405659; Km_C00020: 0.049729425; Km_C05336: 10.118275827; Km_C00002: 0.085898831; Km_C01647: 50.00584; Km_C05335: 0.27050522,Kcat_F: 6.259115753333333; Kcat_R: 4.5975401445,C00013;C00020;C00073;C02430;C01647;C05335;C00002;C05336,C00013_KI: 0.179405659;C05335_KI: 0.27050522;C05336_KI: 0.1465278302;C00073_KI: 0.147100016;C01647_KI: 0.1465278302;C00020_KI: 0.049729425;C00002_KI: 0.085898831;C02430_KI: 0.1465278302
WP_000884639.1,6.3.4.14,,R172,Biotin carboxylase,R04385,MRL,C00002; C00288; C06250,C00008; C00009; C04419,Km_C00008: 0.028477727; Km_C00009: 0.98047787; Km_C04419: 6.095770853866667; Km_C00002: 0.043465339; Km_C00288: 29.266433333333335; Km_C06250: 0.16,Kcat_F: 5.698406123999999; Kcat_R: 0.05173266,C00009;C06250;C00008;C00288;C04419;C00002,C04419_KI: 0.55946083925;C00288_KI: 1.185422421;C00008_KI: 0.028477727;C00009_KI: 0.98047787;C00002_KI: 0.043465339;C06250_KI: 0.55946083925
WP_001301026.1,6.1.1.1,,R173,Tyrosine-trna ligase,R02918,MRL,C00002; C00082; C00787,C00013; C00020; C02839,Km_C00013: 0.228255823; Km_C00020: 0.04558317; Km_C02839: 0.018; Km_C00002: 0.067798696; Km_C00082: 0.034101155; Km_C00787: 1.755185,Kcat_F: 2.674731336666667; Kcat_R: 1.2359670316666667,C00013;C00020;C00787;C02839;C00082;C00002,C00002_KI: 0.067798696;C00787_KI: 0.093934711;C00020_KI: 0.04558317;C02839_KI: 0.093934711;C00013_KI: 0.228255823;C00082_KI: 0.034101155
WP_001120798.1,1.6.1.1,,R177,Nad(p)+ transhydrogenase (si-specific),R00112,MRL,C00003; C00005,C00004; C00006,Km_C00004: 0.03585609; Km_C00006: 0.050259922; Km_C00003: 0.093115918; Km_C00005: 0.068295,Kcat_F: 87.385062007; Kcat_R: 7.673110952,C01829;C00006;C00946;C00003;C00004;C03444;C00005,C00003_KI: 0.093115918;C00005_KI: 0.030309463;C00946_KI: 0.048814293;C03444_KI: 0.043866862;C01829_KI: 0.058410101;C00006_KI: 0.050259922;C00004_KI: 0.03585609
WP_000817178.1,2.3.1.41,,R178,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R02768,MRL,C00173; C01209,C00011; C00229; C00685,Km_C00011: 0.139709994; Km_C00229: 0.07560499700000001; Km_C00685: 0.07560499700000001; Km_C00173: 0.07560499700000001; Km_C01209: 0.0115,Kcat_F: 0.011; Kcat_R: 3.630524813,C05755;C16219;C00011;C05223;C05745;C05756;C05750;C03939;C05749;C05761;C00685;C05746;C00229;C05752;C00173;C05759;C05764;C05762;C01209;C05744;C05753,C05755_KI: 0.0747066095;C05756_KI: 0.0747066095;C05744_KI: 0.0747066095;C05759_KI: 0.0747066095;C00685_KI: 0.0747066095;C05223_KI: 0.0747066095;C03939_KI: 0.0747066095;C05745_KI: 0.0747066095;C05749_KI: 0.0747066095;C05752_KI: 0.0747066095;C05750_KI: 0.0747066095;C00173_KI: 0.0747066095;C16219_KI: 0.009703225;C00229_KI: 0.0747066095;C00011_KI: 0.139709994;C05762_KI: 0.0747066095;C05753_KI: 0.0747066095;C05746_KI: 0.0747066095;C05761_KI: 0.0747066095;C05764_KI: 0.0747066095;C01209_KI: 0.0747066095
WP_000817178.1,2.3.1.41,,R179,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R04355,MRL,C01209; C03939,C00011; C00229; C05744,Km_C00011: 0.139709994; Km_C00229: 0.07623666466666668; Km_C05744: 0.07623666466666668; Km_C01209: 0.0115; Km_C03939: 0.07750000000000001,Kcat_F: 0.011; Kcat_R: 3.630524813,C05755;C16219;C00011;C05223;C05745;C05756;C05750;C03939;C05749;C05761;C00685;C05746;C00229;C05752;C00173;C05759;C05764;C05762;C01209;C05744;C05753,C05755_KI: 0.0747066095;C05756_KI: 0.0747066095;C05744_KI: 0.0747066095;C05759_KI: 0.0747066095;C00685_KI: 0.0747066095;C05223_KI: 0.0747066095;C03939_KI: 0.0747066095;C05745_KI: 0.0747066095;C05749_KI: 0.0747066095;C05752_KI: 0.0747066095;C05750_KI: 0.0747066095;C00173_KI: 0.0747066095;C16219_KI: 0.009703225;C00229_KI: 0.0747066095;C00011_KI: 0.139709994;C05762_KI: 0.0747066095;C05753_KI: 0.0747066095;C05746_KI: 0.0747066095;C05761_KI: 0.0747066095;C05764_KI: 0.0747066095;C01209_KI: 0.0747066095
WP_000817178.1,2.3.1.41,,R180,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R04726,MRL,C01209; C05223,C00011; C00229; C05759,Km_C00011: 0.139709994; Km_C00229: 0.07560499700000001; Km_C05759: 0.07560499700000001; Km_C01209: 0.0115; Km_C05223: 0.07560499700000001,Kcat_F: 0.011; Kcat_R: 3.630524813,C05755;C16219;C00011;C05223;C05745;C05756;C05750;C03939;C05749;C05761;C00685;C05746;C00229;C05752;C00173;C05759;C05764;C05762;C01209;C05744;C05753,C05755_KI: 0.0747066095;C05756_KI: 0.0747066095;C05744_KI: 0.0747066095;C05759_KI: 0.0747066095;C00685_KI: 0.0747066095;C05223_KI: 0.0747066095;C03939_KI: 0.0747066095;C05745_KI: 0.0747066095;C05749_KI: 0.0747066095;C05752_KI: 0.0747066095;C05750_KI: 0.0747066095;C00173_KI: 0.0747066095;C16219_KI: 0.009703225;C00229_KI: 0.0747066095;C00011_KI: 0.139709994;C05762_KI: 0.0747066095;C05753_KI: 0.0747066095;C05746_KI: 0.0747066095;C05761_KI: 0.0747066095;C05764_KI: 0.0747066095;C01209_KI: 0.0747066095
WP_000817178.1,2.3.1.41,,R181,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R04952,MRL,C01209; C05745,C00011; C00229; C05746,Km_C00011: 0.139709994; Km_C00229: 0.07560499700000001; Km_C05746: 0.07560499700000001; Km_C01209: 0.0115; Km_C05745: 0.07560499700000001,Kcat_F: 0.011; Kcat_R: 3.630524813,C05755;C16219;C00011;C05223;C05745;C05756;C05750;C03939;C05749;C05761;C00685;C05746;C00229;C05752;C00173;C05759;C05764;C05762;C01209;C05744;C05753,C05755_KI: 0.0747066095;C05756_KI: 0.0747066095;C05744_KI: 0.0747066095;C05759_KI: 0.0747066095;C00685_KI: 0.0747066095;C05223_KI: 0.0747066095;C03939_KI: 0.0747066095;C05745_KI: 0.0747066095;C05749_KI: 0.0747066095;C05752_KI: 0.0747066095;C05750_KI: 0.0747066095;C00173_KI: 0.0747066095;C16219_KI: 0.009703225;C00229_KI: 0.0747066095;C00011_KI: 0.139709994;C05762_KI: 0.0747066095;C05753_KI: 0.0747066095;C05746_KI: 0.0747066095;C05761_KI: 0.0747066095;C05764_KI: 0.0747066095;C01209_KI: 0.0747066095
WP_000817178.1,2.3.1.41,,R182,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R04957,MRL,C01209; C05749,C00011; C00229; C05750,Km_C00011: 0.139709994; Km_C00229: 0.07560499700000001; Km_C05750: 0.07560499700000001; Km_C01209: 0.0115; Km_C05749: 0.07560499700000001,Kcat_F: 0.011; Kcat_R: 3.630524813,C05755;C16219;C00011;C05223;C05745;C05756;C05750;C03939;C05749;C05761;C00685;C05746;C00229;C05752;C00173;C05759;C05764;C05762;C01209;C05744;C05753,C05755_KI: 0.0747066095;C05756_KI: 0.0747066095;C05744_KI: 0.0747066095;C05759_KI: 0.0747066095;C00685_KI: 0.0747066095;C05223_KI: 0.0747066095;C03939_KI: 0.0747066095;C05745_KI: 0.0747066095;C05749_KI: 0.0747066095;C05752_KI: 0.0747066095;C05750_KI: 0.0747066095;C00173_KI: 0.0747066095;C16219_KI: 0.009703225;C00229_KI: 0.0747066095;C00011_KI: 0.139709994;C05762_KI: 0.0747066095;C05753_KI: 0.0747066095;C05746_KI: 0.0747066095;C05761_KI: 0.0747066095;C05764_KI: 0.0747066095;C01209_KI: 0.0747066095
WP_000817178.1,2.3.1.41,,R183,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R04960,MRL,C01209; C05752,C00011; C00229; C05753,Km_C00011: 0.139709994; Km_C00229: 0.07560499700000001; Km_C05753: 0.07560499700000001; Km_C01209: 0.0115; Km_C05752: 0.07560499700000001,Kcat_F: 0.011; Kcat_R: 3.630524813,C05755;C16219;C00011;C05223;C05745;C05756;C05750;C03939;C05749;C05761;C00685;C05746;C00229;C05752;C00173;C05759;C05764;C05762;C01209;C05744;C05753,C05755_KI: 0.0747066095;C05756_KI: 0.0747066095;C05744_KI: 0.0747066095;C05759_KI: 0.0747066095;C00685_KI: 0.0747066095;C05223_KI: 0.0747066095;C03939_KI: 0.0747066095;C05745_KI: 0.0747066095;C05749_KI: 0.0747066095;C05752_KI: 0.0747066095;C05750_KI: 0.0747066095;C00173_KI: 0.0747066095;C16219_KI: 0.009703225;C00229_KI: 0.0747066095;C00011_KI: 0.139709994;C05762_KI: 0.0747066095;C05753_KI: 0.0747066095;C05746_KI: 0.0747066095;C05761_KI: 0.0747066095;C05764_KI: 0.0747066095;C01209_KI: 0.0747066095
WP_000817178.1,2.3.1.41,,R184,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R04963,MRL,C01209; C05755,C00011; C00229; C05756,Km_C00011: 0.139709994; Km_C00229: 0.07560499700000001; Km_C05756: 0.07560499700000001; Km_C01209: 0.0115; Km_C05755: 0.07560499700000001,Kcat_F: 0.011; Kcat_R: 3.630524813,C05755;C16219;C00011;C05223;C05745;C05756;C05750;C03939;C05749;C05761;C00685;C05746;C00229;C05752;C00173;C05759;C05764;C05762;C01209;C05744;C05753,C05755_KI: 0.0747066095;C05756_KI: 0.0747066095;C05744_KI: 0.0747066095;C05759_KI: 0.0747066095;C00685_KI: 0.0747066095;C05223_KI: 0.0747066095;C03939_KI: 0.0747066095;C05745_KI: 0.0747066095;C05749_KI: 0.0747066095;C05752_KI: 0.0747066095;C05750_KI: 0.0747066095;C00173_KI: 0.0747066095;C16219_KI: 0.009703225;C00229_KI: 0.0747066095;C00011_KI: 0.139709994;C05762_KI: 0.0747066095;C05753_KI: 0.0747066095;C05746_KI: 0.0747066095;C05761_KI: 0.0747066095;C05764_KI: 0.0747066095;C01209_KI: 0.0747066095
WP_000817178.1,2.3.1.41,,R185,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R04968,MRL,C01209; C05761,C00011; C00229; C05762,Km_C00011: 0.139709994; Km_C00229: 0.07560499700000001; Km_C05762: 0.07560499700000001; Km_C01209: 0.0115; Km_C05761: 0.07560499700000001,Kcat_F: 0.011; Kcat_R: 3.630524813,C05755;C16219;C00011;C05223;C05745;C05756;C05750;C03939;C05749;C05761;C00685;C05746;C00229;C05752;C00173;C05759;C05764;C05762;C01209;C05744;C05753,C05755_KI: 0.0747066095;C05756_KI: 0.0747066095;C05744_KI: 0.0747066095;C05759_KI: 0.0747066095;C00685_KI: 0.0747066095;C05223_KI: 0.0747066095;C03939_KI: 0.0747066095;C05745_KI: 0.0747066095;C05749_KI: 0.0747066095;C05752_KI: 0.0747066095;C05750_KI: 0.0747066095;C00173_KI: 0.0747066095;C16219_KI: 0.009703225;C00229_KI: 0.0747066095;C00011_KI: 0.139709994;C05762_KI: 0.0747066095;C05753_KI: 0.0747066095;C05746_KI: 0.0747066095;C05761_KI: 0.0747066095;C05764_KI: 0.0747066095;C01209_KI: 0.0747066095
WP_000817178.1,2.3.1.41,,R186,Beta-ketoacyl-[acyl-carrier-protein] synthase i,R07762,MRL,C01209; C05764,C00011; C00229; C16219,Km_C00011: 0.139709994; Km_C00229: 0.05363773966666668; Km_C16219: 0.009703225; Km_C01209: 0.0115; Km_C05764: 0.05363773966666668,Kcat_F: 0.011; Kcat_R: 2.1648983915,C05755;C16219;C00011;C05223;C05745;C05756;C05750;C03939;C05749;C05761;C00685;C05746;C00229;C05752;C00173;C05759;C05764;C05762;C01209;C05744;C05753,C05755_KI: 0.0747066095;C05756_KI: 0.0747066095;C05744_KI: 0.0747066095;C05759_KI: 0.0747066095;C00685_KI: 0.0747066095;C05223_KI: 0.0747066095;C03939_KI: 0.0747066095;C05745_KI: 0.0747066095;C05749_KI: 0.0747066095;C05752_KI: 0.0747066095;C05750_KI: 0.0747066095;C00173_KI: 0.0747066095;C16219_KI: 0.009703225;C00229_KI: 0.0747066095;C00011_KI: 0.139709994;C05762_KI: 0.0747066095;C05753_KI: 0.0747066095;C05746_KI: 0.0747066095;C05761_KI: 0.0747066095;C05764_KI: 0.0747066095;C01209_KI: 0.0747066095
WP_001271717.1,6.3.1.2,,R187,Glutamine synthetase,R00253,MRL,C00002; C00014; C00025,C00008; C00009; C00064,Km_C00008: 0.066132165; Km_C00009: 1.038618565; Km_C00064: 0.467974067; Km_C00002: 0.080664948; Km_C00014: 0.269162536; Km_C00025: 0.546636522,Kcat_F: 46.37365841333334; Kcat_R: 51.98955729333334,C00041;C00014;C00716;C04650;C00064;C00352;C00020;C00063;C00768;C00065;C00806;C00009;C00008;C00037;C00025;C00078;C00169;C00002;C00135;C01401,C04650_KI: 0.300361156;C00064_KI: 0.467974067;C00063_KI: 0.125179395;C00020_KI: 0.056941126;C00037_KI: 1.081116319;C00135_KI: 0.246362343;C00065_KI: 0.779110312;C00078_KI: 0.084789552;C00009_KI: 1.038618565;C00025_KI: 0.546636522;C00768_KI: 0.246362343;C00008_KI: 0.066132165;C00716_KI: 0.779110312;C01401_KI: 1.02709198;C00352_KI: 0.465125531;C00002_KI: 0.080664948;C00806_KI: 0.084789552;C00169_KI: 0.152330294;C00014_KI: 0.269162536;C00041_KI: 1.02709198
WP_000138270.1,6.3.5.2,,R188,Gmp synthase (glutamine-hydrolysing),R01231,MRL,C00001; C00002; C00064; C00655,C00013; C00020; C00025; C00144,Km_C00013: 0.292456239; Km_C00020: 0.061671037; Km_C00025: 0.988497317; Km_C00144: 0.060012028; Km_C00001: 1.769340515; Km_C00002: 0.074884042; Km_C00064: 0.369729847; Km_C00655: 0.066067107,Kcat_F: 3.41996632525; Kcat_R: 2.60169002925,C00013;C16619;C00020;C00144;C16618;C00001;C00655;C00014;C00025;C00002;C00064,C00014_KI: 3.654191256;C00013_KI: 0.292456239;C00002_KI: 0.074884042;C00025_KI: 0.988497317;C16619_KI: 0.8152054875555554;C00655_KI: 0.066067107;C00064_KI: 0.369729847;C00144_KI: 0.060012028;C00001_KI: 1.769340515;C16618_KI: 0.8152054875555554;C00020_KI: 0.061671037
