Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI
WP_001216325.1,5.3.1.1,,R22,Triose-phosphate isomerase,R01015,MRL,C00118,C00111,Km_C00111: 0.518174112; Km_C00118: 0.976029575,Kcat_F: 1022.557862; Kcat_R: 166.9168823,C00988;C18713;C01478;C11215;C00631;C18713;C00988;C01478;C11215;C00127;D00031;C01172;C05345;C00158;D00037;C00042;C00002;D08646;C00988;C00074;C01159;C00197;C00631,C00988_KI: 0.4588688313961029;C18713_KI: 1.3871033191680908;C01478_KI: 2.07509994506836;C11215_KI: nan;C00631_KI: 0.332032173871994;C18713_KI: 1.3871033191680908;C00988_KI: 0.4588688313961029;C01478_KI: 2.07509994506836;C11215_KI: nan;C00127_KI: 0.0900616273283958;D00031_KI: 0.0900616273283958;C01172_KI: 1.299474835395813;C05345_KI: 1.2658085823059082;C00158_KI: 0.7475402355194092;D00037_KI: 0.7475402355194092;C00042_KI: 0.8435832858085632;C00002_KI: 0.0927697792649269;D08646_KI: 0.0927697792649269;C00988_KI: 0.4588688313961029;C00074_KI: 0.2080112993717193;C01159_KI: 0.4628119468688965;C00197_KI: 0.3942662179470062;C00631_KI: 0.332032173871994
WP_000111269.1,2.7.2.3,,R23,Phosphoglycerate kinase,R01512,MRL,C00002;C00197,C00008;C00236,Km_C00008: 0.098627448; Km_C00236: 0.186507493; Km_C00002: 0.099012464; Km_C00197: 0.717952311,Kcat_F: 46.065375720000006; Kcat_R: 21.028835975,C00002;D08646;C00002;D08646,C00002_KI: 0.0990124642848968;D08646_KI: 0.0990124642848968;C00002_KI: 0.0990124642848968;D08646_KI: 0.0990124642848968
WP_000036723.1,4.2.1.11,,R24,Phosphopyruvate hydratase,R00658,MRL,C00631,C00001;C00074,Km_C00001: 5.651566505; Km_C00074: 0.453958184; Km_C00631: 0.84220314,Kcat_F: 9.247853892; Kcat_R: 7.796041840500001,C00742;C16487;C00742;C16487;C00451;C00158;D00037;C00742;C16487;C00988;C00013;C00742;C16487;C00988;C00013;C00742;C16487;C00009;D05467,C00742_KI: 13.937146186828612;C16487_KI: nan;C00742_KI: 13.937146186828612;C16487_KI: nan;C00451_KI: 0.3978515565395355;C00158_KI: 0.57906174659729;D00037_KI: 0.57906174659729;C00742_KI: 13.937146186828612;C16487_KI: nan;C00988_KI: 0.7346261143684387;C00013_KI: 0.6214942336082458;C00742_KI: 13.937146186828612;C16487_KI: nan;C00988_KI: 0.7346261143684387;C00013_KI: 0.6214942336082458;C00742_KI: 13.937146186828612;C16487_KI: nan;C00009_KI: 2.522740364074707;D05467_KI: 2.522740364074707
WP_000036723.1,4.2.1.11,,R25,Phosphopyruvate hydratase,R04206,MRL,C03356,C00001;C04309,Km_C00001: 5.651566505; Km_C04309: 0.453891814; Km_C03356: 0.439569116,Kcat_F: 4.081638296; Kcat_R: 4.0397496175,C00742;C16487;C00742;C16487;C00451;C00158;D00037;C00742;C16487;C00988;C00013;C00742;C16487;C00988;C00013;C00742;C16487;C00009;D05467,C00742_KI: 13.937146186828612;C16487_KI: nan;C00742_KI: 13.937146186828612;C16487_KI: nan;C00451_KI: 0.3978515565395355;C00158_KI: 0.57906174659729;D00037_KI: 0.57906174659729;C00742_KI: 13.937146186828612;C16487_KI: nan;C00988_KI: 0.7346261143684387;C00013_KI: 0.6214942336082458;C00742_KI: 13.937146186828612;C16487_KI: nan;C00988_KI: 0.7346261143684387;C00013_KI: 0.6214942336082458;C00742_KI: 13.937146186828612;C16487_KI: nan;C00009_KI: 2.522740364074707;D05467_KI: 2.522740364074707
WP_000069410.1,2.7.9.2,,R26,"Pyruvate, waterDikinase",R00199,MRL,C00001;C00002;C00022,C00009;C00020;C00074,Km_C00009: 1.4596771; Km_C00020: 0.023508446; Km_C00074: 0.141774222; Km_C00001: 0.2813887; Km_C00002: 0.021786314; Km_C00022: 0.083,Kcat_F: 4.470776205666667; Kcat_R: 4.215818079333333,C00209;C00026;C00008;G11113;C00036;C00742;C16487;C00020;D02769;C00074,C00209_KI: 0.1947287023067474;C00026_KI: 0.239058181643486;C00008_KI: 0.0263020563870668;G11113_KI: 0.0098284231498837;C00036_KI: 0.1191418543457984;C00742_KI: 0.4824646413326263;C16487_KI: nan;C00020_KI: 0.0240028332918882;D02769_KI: 0.0240028332918882;C00074_KI: 0.1417742222547531
WP_001295403.1,2.7.1.40,,R27,Pyruvate kinase,R00200,MRL,C00002;C00022,C00008;C00074,Km_C00008: 0.051032659; Km_C00074: 0.144000247; Km_C00002: 0.044206705; Km_C00022: 0.87643075,Kcat_F: 10.6279720875; Kcat_R: 7.9375634995,C00009;D05467;C00044;C00002;D08646;C00091;C00041;D00012;C01401;C00002;D08646;C00008;G11113;C00009;D05467;C00122;D02308;C00158;D00037;C00209;C00002;D08646;C00002;D08646;C00025;D00007;C00302;D04341;C00209;C05625;D08499;C00389;C00025;D00007;C00302;D04341;C00026;C00158;D00037;C00209,C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00044_KI: 0.0551155321300029;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00091_KI: 0.033106904476881;C00041_KI: 1.0011966228485107;D00012_KI: 1.0011966228485107;C01401_KI: 1.0011966228485107;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00008_KI: 0.0510326586663723;G11113_KI: 0.0085002165287733;C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00122_KI: 0.454898476600647;D02308_KI: 0.454898476600647;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00209_KI: 0.6601953506469727;C05625_KI: 0.0313110388815403;D08499_KI: 0.0313110388815403;C00389_KI: 0.0082973763346672;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00026_KI: 0.3521106839179992;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727
WP_001295403.1,2.7.1.40,,R28,Pyruvate kinase,R00430,MRL,C00022;C00044,C00035;C00074,Km_C00035: 0.031300213; Km_C00074: 0.144000247; Km_C00022: 0.87643075; Km_C00044: 0.055115532,Kcat_F: 6.149742624; Kcat_R: 3.753631475,C00009;D05467;C00044;C00002;D08646;C00091;C00041;D00012;C01401;C00002;D08646;C00008;G11113;C00009;D05467;C00122;D02308;C00158;D00037;C00209;C00002;D08646;C00002;D08646;C00025;D00007;C00302;D04341;C00209;C05625;D08499;C00389;C00025;D00007;C00302;D04341;C00026;C00158;D00037;C00209,C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00044_KI: 0.0551155321300029;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00091_KI: 0.033106904476881;C00041_KI: 1.0011966228485107;D00012_KI: 1.0011966228485107;C01401_KI: 1.0011966228485107;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00008_KI: 0.0510326586663723;G11113_KI: 0.0085002165287733;C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00122_KI: 0.454898476600647;D02308_KI: 0.454898476600647;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00209_KI: 0.6601953506469727;C05625_KI: 0.0313110388815403;D08499_KI: 0.0313110388815403;C00389_KI: 0.0082973763346672;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00026_KI: 0.3521106839179992;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727
WP_001295403.1,2.7.1.40,,R29,Pyruvate kinase,R00572,MRL,C00022;C00063,C00074;C00112,Km_C00074: 0.144000247; Km_C00112: 0.036078647; Km_C00022: 0.87643075; Km_C00063: 0.066866696,Kcat_F: 8.4072842075; Kcat_R: 9.3889003745,C00009;D05467;C00044;C00002;D08646;C00091;C00041;D00012;C01401;C00002;D08646;C00008;G11113;C00009;D05467;C00122;D02308;C00158;D00037;C00209;C00002;D08646;C00002;D08646;C00025;D00007;C00302;D04341;C00209;C05625;D08499;C00389;C00025;D00007;C00302;D04341;C00026;C00158;D00037;C00209,C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00044_KI: 0.0551155321300029;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00091_KI: 0.033106904476881;C00041_KI: 1.0011966228485107;D00012_KI: 1.0011966228485107;C01401_KI: 1.0011966228485107;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00008_KI: 0.0510326586663723;G11113_KI: 0.0085002165287733;C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00122_KI: 0.454898476600647;D02308_KI: 0.454898476600647;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00209_KI: 0.6601953506469727;C05625_KI: 0.0313110388815403;D08499_KI: 0.0313110388815403;C00389_KI: 0.0082973763346672;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00026_KI: 0.3521106839179992;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727
WP_001295403.1,2.7.1.40,,R30,Pyruvate kinase,R00659,MRL,C00022;C00075,C00015;C00074,Km_C00015: 0.152999684; Km_C00074: 0.144000247; Km_C00022: 0.87643075; Km_C00075: 0.223727554,Kcat_F: 6.6693660065; Kcat_R: 5.188231512,C00009;D05467;C00044;C00002;D08646;C00091;C00041;D00012;C01401;C00002;D08646;C00008;G11113;C00009;D05467;C00122;D02308;C00158;D00037;C00209;C00002;D08646;C00002;D08646;C00025;D00007;C00302;D04341;C00209;C05625;D08499;C00389;C00025;D00007;C00302;D04341;C00026;C00158;D00037;C00209,C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00044_KI: 0.0551155321300029;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00091_KI: 0.033106904476881;C00041_KI: 1.0011966228485107;D00012_KI: 1.0011966228485107;C01401_KI: 1.0011966228485107;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00008_KI: 0.0510326586663723;G11113_KI: 0.0085002165287733;C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00122_KI: 0.454898476600647;D02308_KI: 0.454898476600647;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00209_KI: 0.6601953506469727;C05625_KI: 0.0313110388815403;D08499_KI: 0.0313110388815403;C00389_KI: 0.0082973763346672;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00026_KI: 0.3521106839179992;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727
WP_001295403.1,2.7.1.40,,R31,Pyruvate kinase,R00724,MRL,C00022;C00081,C00074;C00104,Km_C00074: 0.144000247; Km_C00104: 0.055906694; Km_C00022: 0.87643075; Km_C00081: 0.071252503,Kcat_F: 8.4022360785; Kcat_R: 8.0710157245,C00009;D05467;C00044;C00002;D08646;C00091;C00041;D00012;C01401;C00002;D08646;C00008;G11113;C00009;D05467;C00122;D02308;C00158;D00037;C00209;C00002;D08646;C00002;D08646;C00025;D00007;C00302;D04341;C00209;C05625;D08499;C00389;C00025;D00007;C00302;D04341;C00026;C00158;D00037;C00209,C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00044_KI: 0.0551155321300029;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00091_KI: 0.033106904476881;C00041_KI: 1.0011966228485107;D00012_KI: 1.0011966228485107;C01401_KI: 1.0011966228485107;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00008_KI: 0.0510326586663723;G11113_KI: 0.0085002165287733;C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00122_KI: 0.454898476600647;D02308_KI: 0.454898476600647;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00209_KI: 0.6601953506469727;C05625_KI: 0.0313110388815403;D08499_KI: 0.0313110388815403;C00389_KI: 0.0082973763346672;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00026_KI: 0.3521106839179992;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727
WP_001295403.1,2.7.1.40,,R32,Pyruvate kinase,R01138,MRL,C00022;C00131,C00074;C00206,Km_C00074: 0.144000247; Km_C00206: 0.018646972; Km_C00022: 0.87643075; Km_C00131: 0.016942503,Kcat_F: 6.3872338345; Kcat_R: 4.48425701,C00009;D05467;C00044;C00002;D08646;C00091;C00041;D00012;C01401;C00002;D08646;C00008;G11113;C00009;D05467;C00122;D02308;C00158;D00037;C00209;C00002;D08646;C00002;D08646;C00025;D00007;C00302;D04341;C00209;C05625;D08499;C00389;C00025;D00007;C00302;D04341;C00026;C00158;D00037;C00209,C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00044_KI: 0.0551155321300029;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00091_KI: 0.033106904476881;C00041_KI: 1.0011966228485107;D00012_KI: 1.0011966228485107;C01401_KI: 1.0011966228485107;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00008_KI: 0.0510326586663723;G11113_KI: 0.0085002165287733;C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00122_KI: 0.454898476600647;D02308_KI: 0.454898476600647;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00209_KI: 0.6601953506469727;C05625_KI: 0.0313110388815403;D08499_KI: 0.0313110388815403;C00389_KI: 0.0082973763346672;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00026_KI: 0.3521106839179992;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727
WP_001295403.1,2.7.1.40,,R33,Pyruvate kinase,R01858,MRL,C00022;C00286,C00074;C00361,Km_C00074: 0.144000247; Km_C00361: 0.019646076; Km_C00022: 0.87643075; Km_C00286: 0.020049427,Kcat_F: 5.8438467575; Kcat_R: 2.8184920695000004,C00009;D05467;C00044;C00002;D08646;C00091;C00041;D00012;C01401;C00002;D08646;C00008;G11113;C00009;D05467;C00122;D02308;C00158;D00037;C00209;C00002;D08646;C00002;D08646;C00025;D00007;C00302;D04341;C00209;C05625;D08499;C00389;C00025;D00007;C00302;D04341;C00026;C00158;D00037;C00209,C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00044_KI: 0.0551155321300029;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00091_KI: 0.033106904476881;C00041_KI: 1.0011966228485107;D00012_KI: 1.0011966228485107;C01401_KI: 1.0011966228485107;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00008_KI: 0.0510326586663723;G11113_KI: 0.0085002165287733;C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00122_KI: 0.454898476600647;D02308_KI: 0.454898476600647;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00209_KI: 0.6601953506469727;C05625_KI: 0.0313110388815403;D08499_KI: 0.0313110388815403;C00389_KI: 0.0082973763346672;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00026_KI: 0.3521106839179992;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727
WP_001295403.1,2.7.1.40,,R34,Pyruvate kinase,R02320,MRL,C00022;C00201,C00074;C00454,Km_C00074: 0.144000247; Km_C00454: nan; Km_C00022: 0.87643075; Km_C00201: nan,Kcat_F: 11.49611796; Kcat_R: 5.425748579,C00009;D05467;C00044;C00002;D08646;C00091;C00041;D00012;C01401;C00002;D08646;C00008;G11113;C00009;D05467;C00122;D02308;C00158;D00037;C00209;C00002;D08646;C00002;D08646;C00025;D00007;C00302;D04341;C00209;C05625;D08499;C00389;C00025;D00007;C00302;D04341;C00026;C00158;D00037;C00209,C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00044_KI: 0.0551155321300029;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00091_KI: 0.033106904476881;C00041_KI: 1.0011966228485107;D00012_KI: 1.0011966228485107;C01401_KI: 1.0011966228485107;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00008_KI: 0.0510326586663723;G11113_KI: 0.0085002165287733;C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00122_KI: 0.454898476600647;D02308_KI: 0.454898476600647;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00209_KI: 0.6601953506469727;C05625_KI: 0.0313110388815403;D08499_KI: 0.0313110388815403;C00389_KI: 0.0082973763346672;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00026_KI: 0.3521106839179992;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727
WP_000091148.1,2.7.1.40,,R35,Pyruvate kinase,R00200,MRL,C00002;C00022,C00008;C00074,Km_C00008: 0.051032659; Km_C00074: 0.144000247; Km_C00002: 0.044206705; Km_C00022: 0.87643075,Kcat_F: 10.6279720875; Kcat_R: 7.9375634995,C00009;D05467;C00044;C00002;D08646;C00091;C00041;D00012;C01401;C00002;D08646;C00008;G11113;C00009;D05467;C00122;D02308;C00158;D00037;C00209;C00002;D08646;C00002;D08646;C00025;D00007;C00302;D04341;C00209;C05625;D08499;C00389;C00025;D00007;C00302;D04341;C00026;C00158;D00037;C00209,C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00044_KI: 0.0551155321300029;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00091_KI: 0.033106904476881;C00041_KI: 1.0011966228485107;D00012_KI: 1.0011966228485107;C01401_KI: 1.0011966228485107;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00008_KI: 0.0510326586663723;G11113_KI: 0.0085002165287733;C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00122_KI: 0.454898476600647;D02308_KI: 0.454898476600647;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00209_KI: 0.6601953506469727;C05625_KI: 0.0313110388815403;D08499_KI: 0.0313110388815403;C00389_KI: 0.0082973763346672;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00026_KI: 0.3521106839179992;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727
WP_000091148.1,2.7.1.40,,R36,Pyruvate kinase,R00430,MRL,C00022;C00044,C00035;C00074,Km_C00035: 0.031300213; Km_C00074: 0.144000247; Km_C00022: 0.87643075; Km_C00044: 0.055115532,Kcat_F: 6.149742624; Kcat_R: 3.753631475,C00009;D05467;C00044;C00002;D08646;C00091;C00041;D00012;C01401;C00002;D08646;C00008;G11113;C00009;D05467;C00122;D02308;C00158;D00037;C00209;C00002;D08646;C00002;D08646;C00025;D00007;C00302;D04341;C00209;C05625;D08499;C00389;C00025;D00007;C00302;D04341;C00026;C00158;D00037;C00209,C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00044_KI: 0.0551155321300029;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00091_KI: 0.033106904476881;C00041_KI: 1.0011966228485107;D00012_KI: 1.0011966228485107;C01401_KI: 1.0011966228485107;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00008_KI: 0.0510326586663723;G11113_KI: 0.0085002165287733;C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00122_KI: 0.454898476600647;D02308_KI: 0.454898476600647;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00209_KI: 0.6601953506469727;C05625_KI: 0.0313110388815403;D08499_KI: 0.0313110388815403;C00389_KI: 0.0082973763346672;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00026_KI: 0.3521106839179992;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727
WP_000091148.1,2.7.1.40,,R37,Pyruvate kinase,R00572,MRL,C00022;C00063,C00074;C00112,Km_C00074: 0.144000247; Km_C00112: 0.036078647; Km_C00022: 0.87643075; Km_C00063: 0.066866696,Kcat_F: 8.4072842075; Kcat_R: 9.3889003745,C00009;D05467;C00044;C00002;D08646;C00091;C00041;D00012;C01401;C00002;D08646;C00008;G11113;C00009;D05467;C00122;D02308;C00158;D00037;C00209;C00002;D08646;C00002;D08646;C00025;D00007;C00302;D04341;C00209;C05625;D08499;C00389;C00025;D00007;C00302;D04341;C00026;C00158;D00037;C00209,C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00044_KI: 0.0551155321300029;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00091_KI: 0.033106904476881;C00041_KI: 1.0011966228485107;D00012_KI: 1.0011966228485107;C01401_KI: 1.0011966228485107;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00008_KI: 0.0510326586663723;G11113_KI: 0.0085002165287733;C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00122_KI: 0.454898476600647;D02308_KI: 0.454898476600647;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00209_KI: 0.6601953506469727;C05625_KI: 0.0313110388815403;D08499_KI: 0.0313110388815403;C00389_KI: 0.0082973763346672;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00026_KI: 0.3521106839179992;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727
WP_000091148.1,2.7.1.40,,R38,Pyruvate kinase,R00659,MRL,C00022;C00075,C00015;C00074,Km_C00015: 0.152999684; Km_C00074: 0.144000247; Km_C00022: 0.87643075; Km_C00075: 0.223727554,Kcat_F: 6.6693660065; Kcat_R: 5.188231512,C00009;D05467;C00044;C00002;D08646;C00091;C00041;D00012;C01401;C00002;D08646;C00008;G11113;C00009;D05467;C00122;D02308;C00158;D00037;C00209;C00002;D08646;C00002;D08646;C00025;D00007;C00302;D04341;C00209;C05625;D08499;C00389;C00025;D00007;C00302;D04341;C00026;C00158;D00037;C00209,C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00044_KI: 0.0551155321300029;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00091_KI: 0.033106904476881;C00041_KI: 1.0011966228485107;D00012_KI: 1.0011966228485107;C01401_KI: 1.0011966228485107;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00008_KI: 0.0510326586663723;G11113_KI: 0.0085002165287733;C00009_KI: 0.9957552552223206;D05467_KI: 0.9957552552223206;C00122_KI: 0.454898476600647;D02308_KI: 0.454898476600647;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00002_KI: 0.0442067049443721;D08646_KI: 0.0442067049443721;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00209_KI: 0.6601953506469727;C05625_KI: 0.0313110388815403;D08499_KI: 0.0313110388815403;C00389_KI: 0.0082973763346672;C00025_KI: 1.2378344535827637;D00007_KI: 1.2378344535827637;C00302_KI: 1.2378344535827637;D04341_KI: 1.2378344535827637;C00026_KI: 0.3521106839179992;C00158_KI: 0.4969476759433746;D00037_KI: 0.4969476759433746;C00209_KI: 0.6601953506469727
